Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Comp.,FICT ELEM,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07,SENSOR 08
266454,,6229,248,2024-12-19 11:11:49,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:24,168.37696,-46.58496,0.009,,,1,401628403.05,1,,137,192,01,19,253,252,223,129
266454,,6229,248,2024-12-19 11:12:39,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:24,168.37696,-46.58496,0.009,,,1,401628403.05,1,,138,191,02,19,255,06,219,129
266454,,6229,248,2024-12-19 11:13:28,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:24,168.37696,-46.58496,0.009,,,1,401628403.05,1,,140,191,03,19,251,248,224,129
266456,,6229,0,2024-12-19 11:10:17,MC,N,ZE,2024-12-19 11:10:17,173.04673,-41.11521,0.000,,,B,401631073.56,0,00,,,,,,,,
266453,,6229,200,2024-12-19 11:11:49,MC,N,ZE,2024-12-19 11:10:08,168.44158,-46.58548,0.000,,,2,401626448.44,0,00,,,,,,,,
266462,,6229,50,2024-12-19 11:09:42,MC,N,ZE,2024-12-19 11:09:16,168.42688,-46.60448,0.006,,,B,401666179.98,0,00,,,,,,,,
266456,,6229,200,2024-12-19 10:46:13,NP,N,ZE,2024-12-19 10:44:33,173.05354,-41.12051,0.000,,,1,401631060.24,0,00,,,,,,,,
266453,,6229,300,2024-12-19 10:41:01,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:43:00,168.42988,-46.58694,0.009,,,1,401626442.38,1,,141,179,00,12,02,252,211,01
266453,,6229,300,2024-12-19 10:45:11,NP,N,ZE,2024-12-19 10:43:00,168.42988,-46.58694,0.009,,,1,401626442.38,0,00,,,,,,,,
266455,,6229,100,2024-12-19 10:42:41,NP,N,ZE,2024-12-19 10:42:41,170.14598,-43.73635,0.675,,,A,401629049.29,0,00,,,,,,,,
266455,,6229,100,2024-12-19 10:43:31,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:41,170.14598,-43.73635,0.675,,,A,401629049.29,1,,143,165,00,09,254,239,227,01
266458,,6229,199,2024-12-19 10:41:55,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:31,173.02203,-41.12918,0.000,,,2,401635623.05,1,,149,189,00,24,251,247,224,01
266458,,6229,199,2024-12-19 10:44:24,NP,N,ZE,2024-12-19 10:42:31,173.02203,-41.12918,0.000,,,2,401635623.05,0,00,,,,,,,,
266454,,6229,249,2024-12-19 10:40:19,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:08,168.35947,-46.58797,0.004,,,3,401628402.69,1,,139,194,03,18,254,241,224,129
266454,,6229,249,2024-12-19 10:41:09,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:08,168.35947,-46.58797,0.004,,,3,401628402.69,1,,138,194,00,18,253,249,224,129
266454,,6229,249,2024-12-19 10:41:59,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:08,168.35947,-46.58797,0.004,,,3,401628402.69,1,,138,194,01,18,253,253,222,129
266454,,6229,249,2024-12-19 10:42:49,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:08,168.35947,-46.58797,0.004,,,3,401628402.69,1,,139,194,02,18,02,252,223,129
266454,,6229,249,2024-12-19 10:44:28,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:08,168.35947,-46.58797,0.004,,,3,401628402.69,1,,139,194,00,18,01,04,220,129
266462,,6229,100,2024-12-19 10:42:16,NP,N,ZE,2024-12-19 10:41:26,168.42629,-46.60501,0.004,,,A,401666182.13,0,00,,,,,,,,
266456,,6229,0,2024-12-19 10:12:10,MB,N,ZE,2024-12-19 10:12:10,173.09152,-41.12143,0.000,,,B,401631078.49,0,00,,,,,,,,
266458,,6229,0,2024-12-19 10:12:03,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:12:02,173.06244,-41.107,0.000,,,B,401635603.90,1,,149,190,00,24,254,247,223,129
266458,,6229,199,2024-12-19 09:28:55,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:54,173.06094,-41.10344,0.000,,,A,401635606.96,1,,147,193,00,23,04,224,217,129
266458,,6229,199,2024-12-19 09:30:34,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:54,173.06094,-41.10344,0.000,,,A,401635606.96,1,,146,193,02,23,253,247,224,129
266458,,6229,199,2024-12-19 09:32:14,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:54,173.06094,-41.10344,0.000,,,A,401635606.96,1,,146,193,00,23,03,238,223,129
266458,,6229,0,2024-12-19 06:52:38,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:52:38,173.01837,-41.07522,0.000,,,B,401635610.60,1,,148,210,03,18,253,230,76,171
266455,,6229,100,2024-12-19 06:45:51,CS,N,ZE,2024-12-19 06:45:00,170.15236,-43.73138,0.681,,,A,401629027.94,0,00,,,,,,,,
266458,,6229,148,2024-12-19 06:43:34,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:39,173.01935,-41.07597,0.000,,,A,401635610.49,1,,147,211,00,18,252,241,224,129
266458,,6229,148,2024-12-19 06:44:23,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:39,173.01935,-41.07597,0.000,,,A,401635610.49,1,,147,211,01,18,240,227,228,129
266458,,6229,148,2024-12-19 06:46:02,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:39,173.01935,-41.07597,0.000,,,A,401635610.49,1,,147,211,03,18,06,250,229,129
266456,,6229,148,2024-12-19 06:42:45,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:07,173.04541,-41.14169,0.000,,,A,401631072.47,1,,144,208,00,14,255,238,222,129
266456,,6229,148,2024-12-19 06:44:24,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:07,173.04541,-41.14169,0.000,,,A,401631072.47,1,,145,208,02,14,02,240,222,129
266456,,6229,148,2024-12-19 06:45:13,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:07,173.04541,-41.14169,0.000,,,A,401631072.47,1,,145,208,03,15,247,08,234,129
266460,,6229,253,2024-12-19 06:41:27,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:33,172.61908,-43.83375,0.000,,,B,401661410.27,1,,139,163,00,00,255,231,235,01
266460,,6229,253,2024-12-19 06:45:40,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:33,172.61908,-43.83375,0.000,,,B,401661410.27,1,,135,160,00,00,01,230,233,01
266453,,6229,199,2024-12-19 06:41:35,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.44947,-46.57795,0.000,,,2,401626415.52,1,,159,188,00,03,01,237,226,01
266453,,6229,199,2024-12-19 06:44:54,CS,N,ZE,2024-12-19 06:43:14,168.44947,-46.57795,0.000,,,2,401626415.52,0,00,,,,,,,,
266462,,6229,297,2024-12-19 06:40:30,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.49129,-46.59579,0.000,,,0,401666186.43,1,,151,205,02,06,03,07,224,129
266462,,6229,297,2024-12-19 06:42:09,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.49129,-46.59579,0.000,,,0,401666186.43,1,,143,209,00,07,254,206,143,129
266462,,6229,297,2024-12-19 06:42:59,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.49129,-46.59579,0.000,,,0,401666186.43,1,,139,210,01,08,246,06,241,129
266462,,6229,297,2024-12-19 06:43:48,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.49129,-46.59579,0.000,,,0,401666186.43,1,,136,209,02,08,04,197,103,219
266462,,6229,297,2024-12-19 06:44:37,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.49129,-46.59579,0.000,,,0,401666186.43,1,,140,210,03,08,255,236,228,129
266462,,6229,297,2024-12-19 06:45:27,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:14,168.49129,-46.59579,0.000,,,0,401666186.43,1,,144,211,00,08,04,243,231,129
266454,,6229,99,2024-12-19 06:42:22,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:11,168.3927,-46.58756,0.009,,,A,401628391.05,1,,156,218,03,07,01,241,225,129
266454,,6229,99,2024-12-19 06:43:11,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:11,168.3927,-46.58756,0.009,,,A,401628391.05,1,,156,218,00,07,00,241,225,129
266454,,6229,99,2024-12-19 06:44:01,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:11,168.3927,-46.58756,0.009,,,A,401628391.05,1,,157,218,01,07,01,246,223,129
266462,,6229,0,2024-12-19 05:17:51,SR,N,ZE,2024-12-19 05:17:51,168.40301,-46.60102,0.000,,,B,401666170.92,0,00,,,,,,,,
266453,,6229,49,2024-12-19 05:17:36,SR,N,ZE,2024-12-19 05:17:11,168.44783,-46.55913,0.011,,,B,401626426.79,0,00,,,,,,,,
266456,,6229,99,2024-12-19 05:15:24,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:13,172.94348,-41.12801,0.060,,,B,401631063.12,1,,148,212,02,05,255,242,227,129
266456,,6229,99,2024-12-19 05:17:03,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:13,172.94348,-41.12801,0.060,,,B,401631063.12,1,,154,212,00,05,00,252,224,129
266460,,6229,100,2024-12-19 05:16:56,SR,N,ZE,2024-12-19 05:16:05,172.61359,-43.84091,0.000,,,A,401661404.58,0,00,,,,,,,,
266457,,6229,50,2024-12-19 05:16:26,SR,N,ZE,2024-12-19 05:16:00,172.628,-43.76888,0.000,,,B,401633203.78,0,00,,,,,,,,
266458,,6229,99,2024-12-19 05:14:35,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:24,173.05622,-41.10536,0.000,,,A,401635589.84,1,,150,217,00,14,250,254,223,129
266458,,6229,99,2024-12-19 05:15:24,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:24,173.05622,-41.10536,0.000,,,A,401635589.84,1,,150,217,01,14,06,234,233,129
266458,,6229,99,2024-12-19 05:16:14,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:24,173.05622,-41.10536,0.000,,,A,401635589.84,1,,148,216,02,14,245,01,224,129
266456,,6229,0,2024-12-19 05:05:31,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:05:30,172.92695,-41.16111,0.143,,,B,401631093.47,1,,204,15,00,63,02,47,130,193
266455,,6229,0,2024-12-19 05:03:27,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:03:27,170.16525,-43.7326,0.684,,,B,401629030.23,1,,146,180,00,63,03,237,228,01
266453,,6229,0,2024-12-19 00:50:23,O3,N,ZE,2024-12-19 00:50:22,168.50318,-46.58274,0.000,,,B,401626430.88,0,00,,,,,,,,
266462,,6229,0,2024-12-19 00:49:51,O3,N,ZE,2024-12-19 00:49:51,168.38628,-46.59944,0.000,,,B,401666169.64,0,00,,,,,,,,
266455,,6229,0,2024-12-19 00:47:13,O3,N,ZE,2024-12-19 00:47:13,170.15403,-43.72601,0.688,,,B,401629036.69,0,00,,,,,,,,
266454,,6229,50,2024-12-18 23:12:20,O3,N,ZE,2024-12-18 23:11:55,168.37681,-46.59286,0.008,,,B,401628401.14,0,00,,,,,,,,
266456,,6229,0,2024-12-18 23:09:19,O3,N,ZE,2024-12-18 23:09:19,172.96121,-41.10482,0.066,,,B,401631105.97,0,00,,,,,,,,
266454,,6229,150,2024-12-18 22:24:06,NP,N,ZE,2024-12-18 22:22:59,168.38498,-46.59763,0.005,,,A,401628403.80,0,00,,,,,,,,
266462,,6229,100,2024-12-18 22:23:40,NP,N,ZE,2024-12-18 22:22:50,168.4292,-46.61151,0.000,,,B,401666174.77,0,00,,,,,,,,
266456,,6229,99,2024-12-18 22:20:20,NP,N,ZE,2024-12-18 22:19:30,172.95629,-41.09463,0.850,,,B,401631065.73,0,00,,,,,,,,
266454,,6229,100,2024-12-18 21:15:53,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:15:03,168.37027,-46.58708,0.002,,,A,401628410.42,1,,154,181,00,60,254,255,228,01
266454,,6229,100,2024-12-18 21:16:43,MC,N,ZE,2024-12-18 21:15:03,168.37027,-46.58708,0.002,,,A,401628410.42,0,00,,,,,,,,
266458,,6229,149,2024-12-18 21:13:19,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:14:08,173.04015,-41.06894,0.000,,,0,401635670.52,1,,173,209,01,54,254,238,226,129
266458,,6229,149,2024-12-18 21:14:09,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:14:08,173.04015,-41.06894,0.000,,,0,401635670.52,1,,171,210,02,54,254,238,226,129
266458,,6229,149,2024-12-18 21:14:59,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:14:08,173.04015,-41.06894,0.000,,,0,401635670.52,1,,172,211,03,54,254,237,227,129
266458,,6229,149,2024-12-18 21:15:48,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:14:08,173.04015,-41.06894,0.000,,,0,401635670.52,1,,175,213,00,54,255,237,228,129
266462,,6229,250,2024-12-18 21:17:38,MC,N,ZE,2024-12-18 21:13:53,168.39987,-46.60642,0.000,,,1,401666187.59,0,00,,,,,,,,
266453,,6229,301,2024-12-18 21:15:11,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:31,168.45042,-46.5804,0.000,,,2,401626430.30,1,,155,168,00,45,00,245,222,01
266453,,6229,301,2024-12-18 21:17:42,MC,N,ZE,2024-12-18 21:13:31,168.45042,-46.5804,0.000,,,2,401626430.30,0,00,,,,,,,,
266456,,6229,298,2024-12-18 21:13:02,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:02,172.85436,-41.09199,0.762,,,0,401631118.41,1,,157,187,00,47,248,03,224,01
266456,,6229,298,2024-12-18 21:17:11,MC,N,ZE,2024-12-18 21:13:02,172.85436,-41.09199,0.762,,,0,401631118.41,0,00,,,,,,,,
266453,,6229,0,2024-12-18 20:44:20,NP,N,ZE,2024-12-18 20:44:19,168.49732,-46.57912,0.000,,,B,401626446.01,0,00,,,,,,,,
266454,,6229,100,2024-12-18 20:45:07,NP,N,ZE,2024-12-18 20:44:16,168.39167,-46.61925,0.000,,,B,401628397.70,0,00,,,,,,,,
266462,,6229,151,2024-12-18 19:38:57,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 19:38:31,168.50705,-46.56709,0.006,,,0,401666169.00,1,,148,167,00,22,236,224,232,01
266462,,6229,151,2024-12-18 19:39:47,SR,N,ZE,2024-12-18 19:38:31,168.50705,-46.56709,0.006,,,0,401666169.00,0,00,,,,,,,,
266460,,6229,0,2024-12-18 19:37:08,SR,N,ZE,2024-12-18 19:37:08,172.49155,-43.84513,0.013,,,B,401661407.86,0,00,,,,,,,,
266454,,6229,100,2024-12-18 19:35:59,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 19:36:49,168.39603,-46.58561,0.009,,,A,401628408.58,1,,154,171,00,57,251,246,223,01
266454,,6229,100,2024-12-18 19:37:39,SR,N,ZE,2024-12-18 19:36:49,168.39603,-46.58561,0.009,,,A,401628408.58,0,00,,,,,,,,
266453,,6229,251,2024-12-18 16:59:55,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 17:00:19,168.44818,-46.57666,0.000,,,3,401626443.79,1,,146,163,00,37,05,255,216,01
266453,,6229,251,2024-12-18 17:02:25,CS,N,ZE,2024-12-18 17:00:19,168.44818,-46.57666,0.000,,,3,401626443.79,0,00,,,,,,,,
266454,,6229,100,2024-12-18 17:00:59,CS,N,ZE,2024-12-18 17:00:09,168.37566,-46.58531,0.008,,,A,401628406.19,0,00,,,,,,,,
266456,,6229,250,2024-12-18 16:59:55,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:29,173.01969,-41.121,0.000,,,2,401631079.24,1,,140,176,00,39,255,250,225,01
266456,,6229,250,2024-12-18 17:01:35,CS,N,ZE,2024-12-18 16:59:29,173.01969,-41.121,0.000,,,2,401631079.24,0,00,,,,,,,,
266460,,6229,350,2024-12-18 16:57:38,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:25,172.47536,-43.80412,0.000,,,0,401661424.63,1,,149,166,00,05,253,235,230,01
266460,,6229,350,2024-12-18 17:02:38,CS,N,ZE,2024-12-18 16:59:25,172.47536,-43.80412,0.000,,,0,401661424.63,0,00,,,,,,,,
266458,,6229,300,2024-12-18 16:56:39,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:08,173.00082,-41.07198,0.000,,,0,401635652.84,1,,140,175,00,38,237,210,204,01
266458,,6229,300,2024-12-18 17:01:39,CS,N,ZE,2024-12-18 16:59:08,173.00082,-41.07198,0.000,,,0,401635652.84,0,00,,,,,,,,
266455,,6229,100,2024-12-18 11:32:54,MC,N,ZE,2024-12-18 11:32:03,170.15467,-43.7255,0.689,,,A,401629036.52,0,00,,,,,,,,
266461,,6229,0,2024-12-18 11:31:40,MC,N,ZE,2024-12-18 11:31:40,172.67278,-43.82811,0.000,,,B,401663228.76,0,00,,,,,,,,
266454,,6229,150,2024-12-18 11:29:56,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 11:31:11,168.36348,-46.59009,0.004,,,B,401628403.06,1,,138,185,00,47,02,250,224,01
266454,,6229,150,2024-12-18 11:32:26,MC,N,ZE,2024-12-18 11:31:11,168.36348,-46.59009,0.004,,,B,401628403.06,0,00,,,,,,,,
266453,,6229,249,2024-12-18 11:32:11,MC,N,ZE,2024-12-18 11:30:55,168.43701,-46.60863,0.000,,,3,401626449.18,0,00,,,,,,,,
266453,,6229,249,2024-12-18 11:33:00,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 11:30:55,168.43701,-46.60863,0.000,,,3,401626449.18,1,,144,177,00,11,250,235,228,01
266456,,6229,0,2024-12-18 11:30:41,MC,N,ZE,2024-12-18 11:30:41,173.00615,-41.12094,0.019,,,B,401631070.61,0,00,,,,,,,,
266461,,6229,50,2024-12-18 10:57:21,NP,N,ZE,2024-12-18 10:56:55,172.66757,-43.8276,0.000,,,B,401663230.90,0,00,,,,,,,,
266458,,6229,149,2024-12-18 10:56:52,NP,N,ZE,2024-12-18 10:55:37,173.03759,-41.12095,0.000,,,1,401635615.61,0,00,,,,,,,,
266455,,6229,251,2024-12-18 10:55:20,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:54:54,170.14567,-43.73237,0.678,,,2,401629039.84,1,,140,167,00,46,252,242,226,01
266455,,6229,251,2024-12-18 10:57:00,NP,N,ZE,2024-12-18 10:54:54,170.14567,-43.73237,0.678,,,2,401629039.84,0,00,,,,,,,,
266454,,6229,149,2024-12-18 10:55:53,NP,N,ZE,2024-12-18 10:54:38,168.36752,-46.58855,0.004,,,2,401628402.81,0,00,,,,,,,,
266460,,6229,99,2024-12-18 10:55:17,NP,N,ZE,2024-12-18 10:54:27,172.64721,-43.80303,0.011,,,B,401661432.48,0,00,,,,,,,,
266453,,6229,50,2024-12-18 10:54:44,NP,N,ZE,2024-12-18 10:54:18,168.388,-46.60886,0.000,,,B,401626443.50,0,00,,,,,,,,
266457,,6229,150,2024-12-18 10:55:07,NP,N,ZE,2024-12-18 10:53:51,172.6237,-43.7741,0.000,,,3,401633205.01,0,00,,,,,,,,
266461,,6229,51,2024-12-18 09:52:06,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:52:31,172.66469,-43.82829,0.000,,,B,401663224.57,1,,142,166,00,47,03,249,224,01
266461,,6229,51,2024-12-18 09:52:57,MC,N,ZE,2024-12-18 09:52:31,172.66469,-43.82829,0.000,,,B,401663224.57,0,00,,,,,,,,
266456,,6229,149,2024-12-18 09:50:25,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:39,173.02094,-41.12562,0.000,,,2,401631069.16,1,,137,196,03,37,251,243,228,129
266456,,6229,149,2024-12-18 09:51:14,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:39,173.02094,-41.12562,0.000,,,2,401631069.16,1,,137,195,00,37,249,246,227,129
266456,,6229,149,2024-12-18 09:52:04,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:39,173.02094,-41.12562,0.000,,,2,401631069.16,1,,139,195,01,37,251,246,226,129
266456,,6229,149,2024-12-18 09:52:54,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:39,173.02094,-41.12562,0.000,,,2,401631069.16,1,,138,195,02,37,249,245,227,129
266458,,6229,100,2024-12-18 09:50:33,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:22,173.03339,-41.12956,0.000,,,B,401635622.27,1,,143,195,03,06,253,239,227,129
266458,,6229,100,2024-12-18 09:52:13,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:22,173.03339,-41.12956,0.000,,,B,401635622.27,1,,144,195,01,06,254,237,228,129
266460,,6229,0,2024-12-18 09:51:17,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:17,172.69822,-43.82873,0.000,,,B,401661412.87,1,,144,184,00,62,01,240,226,01
266455,,6229,100,2024-12-18 09:51:56,MC,N,ZE,2024-12-18 09:51:05,170.1434,-43.73188,0.679,,,A,401629037.69,0,00,,,,,,,,
266454,,6229,0,2024-12-18 09:49:29,MC,N,ZE,2024-12-18 09:49:29,168.40703,-46.58035,0.004,,,B,401628394.42,0,00,,,,,,,,
266456,,6229,0,2024-12-18 07:26:51,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 07:26:50,172.97701,-41.12724,0.029,,,B,401631069.38,1,,140,211,03,63,134,75,35,125
266458,,6229,0,2024-12-18 07:24:18,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 07:24:18,173.0003,-41.11072,0.022,,,B,401635615.74,1,,149,212,02,59,255,233,223,129
266453,,6229,0,2024-12-18 07:23:32,CS,N,ZE,2024-12-18 07:23:31,168.44597,-46.57721,0.000,,,B,401626431.84,0,00,,,,,,,,
