Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Comp.,FICT ELEM,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07,SENSOR 08
266434,,6229,200,2024-12-19 12:54:33,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:52:52,170.10379,-43.73754,0.722,,,1,401628192.77,1,,140,179,00,20,01,251,226,01
266435,,6229,199,2024-12-19 12:54:16,O3,N,ZE,2024-12-19 12:52:36,173.04383,-41.16492,0.000,,,3,401630158.17,0,00,,,,,,,,
266442,,6229,150,2024-12-19 12:50:58,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:52:12,170.14008,-43.74202,0.683,,,2,401664003.63,1,,146,177,02,24,153,04,41,110
266442,,6229,150,2024-12-19 12:53:28,O3,N,ZE,2024-12-19 12:52:12,170.14008,-43.74202,0.683,,,2,401664003.63,0,00,,,,,,,,
266441,,6229,150,2024-12-19 12:51:40,O3,N,ZE,2024-12-19 12:51:56,168.36174,-46.55536,0.004,,,A,401662303.23,0,00,,,,,,,,
266441,,6229,150,2024-12-19 12:53:20,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:51:56,168.36174,-46.55536,0.004,,,A,401662303.23,1,,137,169,00,37,00,238,228,01
266438,,6229,50,2024-12-19 12:52:00,O3,N,ZE,2024-12-19 12:51:35,168.43243,-46.59405,0.009,,,B,401636349.09,0,00,,,,,,,,
266442,,6229,0,2024-12-19 11:11:16,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:16,170.1272,-43.75741,0.675,,,B,401664015.01,1,,147,181,00,18,255,239,229,01
266436,,6229,50,2024-12-19 11:11:21,MC,N,ZE,2024-12-19 11:10:55,173.02315,-40.99731,0.000,,,B,401632359.85,0,00,,,,,,,,
266435,,6229,150,2024-12-19 11:12:08,MC,N,ZE,2024-12-19 11:10:52,173.04844,-41.16735,0.000,,,1,401630128.26,0,00,,,,,,,,
266434,,6229,299,2024-12-19 11:08:10,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:39,170.10565,-43.73928,0.719,,,3,401628189.73,1,,141,183,00,19,255,253,218,01
266434,,6229,299,2024-12-19 11:13:09,MC,N,ZE,2024-12-19 11:10:39,170.10565,-43.73928,0.719,,,3,401628189.73,0,00,,,,,,,,
266433,,6229,149,2024-12-19 11:11:10,MC,N,ZE,2024-12-19 11:09:55,173.02122,-40.9996,0.000,,,2,401626210.12,0,00,,,,,,,,
266438,,6229,100,2024-12-19 11:09:02,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:09:51,168.42083,-46.6032,0.009,,,A,401636344.68,1,,147,192,02,18,01,240,228,129
266438,,6229,100,2024-12-19 11:09:52,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:09:51,168.42083,-46.6032,0.009,,,A,401636344.68,1,,147,192,03,18,01,240,227,129
266438,,6229,100,2024-12-19 11:10:42,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:09:51,168.42083,-46.6032,0.009,,,A,401636344.68,1,,148,192,00,18,01,241,227,129
266441,,6229,250,2024-12-19 11:11:46,MC,N,ZE,2024-12-19 11:09:40,168.36576,-46.55986,0.008,,,3,401662303.53,0,00,,,,,,,,
266436,,6229,99,2024-12-19 10:43:56,NP,N,ZE,2024-12-19 10:43:06,173.02526,-40.99714,0.000,,,A,401632357.43,0,00,,,,,,,,
266433,,6229,299,2024-12-19 10:41:17,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:31,173.01949,-40.9897,0.007,,,2,401626202.45,1,,146,189,00,54,03,254,223,01
266433,,6229,299,2024-12-19 10:44:36,NP,N,ZE,2024-12-19 10:42:31,173.01949,-40.9897,0.007,,,2,401626202.45,0,00,,,,,,,,
266434,,6229,199,2024-12-19 10:41:35,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:24,170.10649,-43.73749,0.719,,,1,401628188.79,1,,141,184,00,18,00,248,226,01
266434,,6229,199,2024-12-19 10:44:04,NP,N,ZE,2024-12-19 10:42:24,170.10649,-43.73749,0.719,,,1,401628188.79,0,00,,,,,,,,
266435,,6229,99,2024-12-19 10:43:04,NP,N,ZE,2024-12-19 10:42:14,173.05124,-41.16489,0.000,,,B,401630127.98,0,00,,,,,,,,
266441,,6229,100,2024-12-19 10:42:39,NP,N,ZE,2024-12-19 10:41:49,168.35569,-46.55982,0.004,,,A,401662301.80,0,00,,,,,,,,
266438,,6229,49,2024-12-19 10:40:50,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:41:14,168.42989,-46.59904,0.009,,,B,401636336.93,1,,147,195,00,18,03,239,229,129
266438,,6229,49,2024-12-19 10:41:39,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:41:14,168.42989,-46.59904,0.009,,,B,401636336.93,1,,147,195,01,18,02,242,227,129
266433,,6229,0,2024-12-19 10:12:13,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:12:13,173.00349,-40.99339,0.000,,,B,401626202.50,1,,147,190,01,53,252,255,224,129
266433,,6229,149,2024-12-19 09:30:44,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:31:50,173.00459,-40.99345,0.000,,,A,401626202.56,1,,148,193,03,51,08,32,231,129
266433,,6229,149,2024-12-19 09:31:33,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:31:50,173.00459,-40.99345,0.000,,,A,401626202.56,1,,147,193,00,51,253,255,223,129
266433,,6229,149,2024-12-19 09:33:13,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:31:50,173.00459,-40.99345,0.000,,,A,401626202.56,1,,147,193,02,52,251,252,112,129
266441,,6229,0,2024-12-19 06:55:41,SR,N,ZE,2024-12-19 06:55:41,168.38336,-46.52654,0.016,,,B,401662298.40,0,00,,,,,,,,
266435,,6229,149,2024-12-19 06:44:24,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:45:30,173.05491,-41.1551,0.000,,,A,401630121.31,1,,146,207,01,07,253,251,225,129
266435,,6229,149,2024-12-19 06:45:14,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:45:30,173.05491,-41.1551,0.000,,,A,401630121.31,1,,145,207,02,07,254,254,223,129
266435,,6229,149,2024-12-19 06:46:53,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:45:30,173.05491,-41.1551,0.000,,,A,401630121.31,1,,144,206,00,07,247,234,237,129
266442,,6229,197,2024-12-19 06:42:50,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:28,170.11838,-43.7354,0.754,,,1,401664018.13,1,,136,202,00,12,05,02,217,129
266442,,6229,197,2024-12-19 06:43:39,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:28,170.11838,-43.7354,0.754,,,1,401664018.13,1,,134,202,01,12,00,239,224,129
266442,,6229,197,2024-12-19 06:44:29,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:28,170.11838,-43.7354,0.754,,,1,401664018.13,1,,137,201,02,12,254,246,225,129
266442,,6229,197,2024-12-19 06:45:18,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:28,170.11838,-43.7354,0.754,,,1,401664018.13,1,,138,201,03,12,255,248,224,129
266442,,6229,197,2024-12-19 06:46:07,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:28,170.11838,-43.7354,0.754,,,1,401664018.13,1,,139,201,00,12,253,253,219,129
266434,,6229,0,2024-12-19 06:44:23,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:22,170.15144,-43.726,0.685,,,B,401628164.15,1,,141,199,02,10,00,240,229,129
266441,,6229,199,2024-12-19 06:45:43,CS,N,ZE,2024-12-19 06:44:03,168.38394,-46.52604,0.016,,,1,401662295.05,0,00,,,,,,,,
266433,,6229,50,2024-12-19 06:43:28,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:53,173.06121,-41.01153,0.000,,,B,401626230.95,1,,150,38,00,45,236,36,215,51
266433,,6229,50,2024-12-19 06:44:18,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:53,173.06121,-41.01153,0.000,,,B,401626230.95,1,,150,210,02,42,02,249,224,129
266438,,6229,99,2024-12-19 06:41:56,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:45,168.33741,-46.59936,0.004,,,A,401636315.77,1,,157,216,03,08,255,239,228,129
266438,,6229,99,2024-12-19 06:42:45,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:45,168.33741,-46.59936,0.004,,,A,401636315.77,1,,157,216,00,08,255,240,227,129
266438,,6229,99,2024-12-19 06:43:35,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:45,168.33741,-46.59936,0.004,,,A,401636315.77,1,,154,215,01,08,02,233,230,129
266438,,6229,0,2024-12-19 05:17:41,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:40,168.40776,-46.58248,0.008,,,B,401636345.20,1,,158,220,01,03,00,237,229,129
266442,,6229,49,2024-12-19 05:16:21,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:45,170.15545,-43.76617,0.748,,,B,401663989.37,1,,141,210,03,05,06,249,226,129
266442,,6229,49,2024-12-19 05:17:10,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:45,170.15545,-43.76617,0.748,,,B,401663989.37,1,,143,210,00,05,07,08,226,129
266434,,6229,49,2024-12-19 05:15:58,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:22,170.15667,-43.70065,0.730,,,B,401628183.57,1,,144,209,03,08,01,240,229,129
266434,,6229,49,2024-12-19 05:16:47,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:22,170.15667,-43.70065,0.730,,,B,401628183.57,1,,144,208,00,08,00,240,229,129
266440,,6229,50,2024-12-19 05:16:29,SR,N,ZE,2024-12-19 05:16:03,172.40042,-43.82208,0.000,,,B,401660666.31,0,00,,,,,,,,
266433,,6229,149,2024-12-19 05:14:15,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:29,173.02452,-40.97778,0.261,,,2,401626254.81,1,,168,216,01,42,01,251,221,129
266433,,6229,149,2024-12-19 05:15:05,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:29,173.02452,-40.97778,0.261,,,2,401626254.81,1,,167,216,02,42,01,248,224,129
266433,,6229,149,2024-12-19 05:15:54,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:29,173.02452,-40.97778,0.261,,,2,401626254.81,1,,166,216,03,42,00,250,224,129
266433,,6229,149,2024-12-19 05:16:44,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:15:29,173.02452,-40.97778,0.261,,,2,401626254.81,1,,167,217,00,42,01,249,224,129
266435,,6229,49,2024-12-19 05:14:23,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:14:47,173.02477,-41.16319,0.000,,,B,401630117.16,1,,150,212,00,04,255,238,226,129
266435,,6229,49,2024-12-19 05:15:12,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:14:47,173.02477,-41.16319,0.000,,,B,401630117.16,1,,151,212,01,04,01,239,227,129
266435,,6229,0,2024-12-19 05:06:07,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:06:07,173.00856,-41.16607,0.054,,,B,401630117.23,1,,151,213,02,03,00,238,203,129
266441,,6229,0,2024-12-19 00:50:24,O3,N,ZE,2024-12-19 00:50:24,168.36546,-46.54817,0.002,,,B,401662301.29,0,00,,,,,,,,
266434,,6229,0,2024-12-19 00:50:12,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:50:12,169.97191,-43.71906,1.545,,,B,401628197.73,1,,165,213,01,61,04,241,228,129
266438,,6229,50,2024-12-19 00:49:46,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:50:11,168.40738,-46.61194,0.000,,,B,401636352.93,1,,174,207,01,46,254,240,227,129
266438,,6229,50,2024-12-19 00:50:36,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:50:11,168.40738,-46.61194,0.000,,,B,401636352.93,1,,173,207,02,46,01,240,225,129
266440,,6229,0,2024-12-19 00:49:16,O3,N,ZE,2024-12-19 00:49:16,172.33325,-43.82933,0.015,,,B,401660666.84,0,00,,,,,,,,
266442,,6229,49,2024-12-19 00:48:39,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:49:03,170.14966,-43.73099,0.681,,,B,401663983.15,1,,160,206,02,57,254,244,229,129
266442,,6229,49,2024-12-19 00:49:28,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:49:03,170.14966,-43.73099,0.681,,,B,401663983.15,1,,155,206,03,57,00,237,229,129
266438,,6229,0,2024-12-18 23:11:06,O3,N,ZE,2024-12-18 23:11:06,168.47285,-46.59592,0.009,,,B,401636349.05,0,00,,,,,,,,
266436,,6229,0,2024-12-18 23:10:49,O3,N,ZE,2024-12-18 23:10:49,173.02897,-40.98767,0.057,,,B,401632368.19,0,00,,,,,,,,
266433,,6229,0,2024-12-18 23:09:52,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 23:09:52,172.98296,-40.9866,0.062,,,B,401626266.33,1,,177,218,01,36,01,02,222,129
266442,,6229,50,2024-12-18 23:10:09,O3,N,ZE,2024-12-18 23:09:44,170.13978,-43.7146,1.036,,,B,401663981.13,0,00,,,,,,,,
266438,,6229,0,2024-12-18 22:23:42,NP,N,ZE,2024-12-18 22:23:42,168.45919,-46.60346,0.000,,,B,401636358.92,0,00,,,,,,,,
266442,,6229,0,2024-12-18 22:23:37,NP,N,ZE,2024-12-18 22:23:37,170.11483,-43.72478,0.771,,,B,401663993.78,0,00,,,,,,,,
266436,,6229,0,2024-12-18 22:20:11,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 22:20:11,173.03445,-40.98541,0.000,,,B,401632356.88,1,,163,192,00,56,239,01,228,01
266433,,6229,0,2024-12-18 22:19:17,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 22:19:17,172.98425,-41.01265,0.026,,,B,401626281.80,1,,187,208,00,36,255,03,223,129
266435,,6229,0,2024-12-18 22:17:06,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 22:17:05,173.10455,-41.15939,0.000,,,B,401630117.11,1,,159,211,00,53,202,174,128,129
266438,,6229,249,2024-12-18 21:17:58,MC,N,ZE,2024-12-18 21:14:13,168.41561,-46.60623,0.000,,,1,401636359.05,0,00,,,,,,,,
266442,,6229,100,2024-12-18 21:15:25,MC,N,ZE,2024-12-18 21:14:10,170.11398,-43.72194,0.791,,,A,401663991.28,0,00,,,,,,,,
266435,,6229,199,2024-12-18 21:12:35,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:57,173.05011,-41.1647,0.000,,,1,401630111.06,1,,160,211,02,53,02,04,225,129
266435,,6229,199,2024-12-18 21:14:15,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:57,173.05011,-41.1647,0.000,,,1,401630111.06,1,,159,212,00,53,254,243,224,129
266435,,6229,199,2024-12-18 21:15:04,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:57,173.05011,-41.1647,0.000,,,1,401630111.06,1,,161,212,01,53,249,02,240,129
266435,,6229,199,2024-12-18 21:15:54,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:57,173.05011,-41.1647,0.000,,,1,401630111.06,1,,161,211,02,53,253,242,224,129
266434,,6229,150,2024-12-18 21:13:36,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:36,170.10435,-43.70376,1.149,,,1,401628192.62,1,,152,173,00,51,01,240,229,01
266434,,6229,150,2024-12-18 21:15:16,MC,N,ZE,2024-12-18 21:13:36,170.10435,-43.70376,1.149,,,1,401628192.62,0,00,,,,,,,,
266436,,6229,249,2024-12-18 21:13:47,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:21,173.021,-40.98862,0.009,,,1,401632356.66,1,,155,186,00,51,09,227,223,01
266436,,6229,249,2024-12-18 21:16:16,MC,N,ZE,2024-12-18 21:13:21,173.021,-40.98862,0.009,,,1,401632356.66,0,00,,,,,,,,
266433,,6229,249,2024-12-18 21:12:05,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.00094,-40.98887,0.054,,,2,401626251.96,1,,167,199,03,35,01,253,223,129
266433,,6229,249,2024-12-18 21:12:55,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.00094,-40.98887,0.054,,,2,401626251.96,1,,166,199,00,35,01,253,223,129
266433,,6229,249,2024-12-18 21:13:45,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.00094,-40.98887,0.054,,,2,401626251.96,1,,166,199,01,35,02,253,223,129
266433,,6229,249,2024-12-18 21:14:35,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.00094,-40.98887,0.054,,,2,401626251.96,1,,167,199,02,35,01,253,223,129
266433,,6229,249,2024-12-18 21:15:25,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.00094,-40.98887,0.054,,,2,401626251.96,1,,166,198,03,35,01,253,223,129
266433,,6229,249,2024-12-18 21:16:14,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.00094,-40.98887,0.054,,,2,401626251.96,1,,167,198,00,35,01,253,224,129
266433,,6229,150,2024-12-18 20:39:43,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 20:40:57,173.00302,-40.99582,0.000,,,3,401626264.16,1,,170,197,00,35,01,01,223,01
266433,,6229,150,2024-12-18 20:42:13,NP,N,ZE,2024-12-18 20:40:57,173.00302,-40.99582,0.000,,,3,401626264.16,0,00,,,,,,,,
266436,,6229,0,2024-12-18 20:40:33,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 20:40:33,173.03795,-40.97639,0.126,,,B,401632357.76,1,,151,186,00,48,03,02,21,01
266434,,6229,0,2024-12-18 19:39:30,SR,N,ZE,2024-12-18 19:39:30,170.0334,-43.72325,2.201,,,B,401628194.92,0,00,,,,,,,,
266442,,6229,100,2024-12-18 19:38:01,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 19:38:01,170.14297,-43.74302,0.678,,,A,401664002.17,1,,148,166,00,42,253,240,226,01
266442,,6229,100,2024-12-18 19:38:51,SR,N,ZE,2024-12-18 19:38:01,170.14297,-43.74302,0.678,,,A,401664002.17,0,00,,,,,,,,
266435,,6229,50,2024-12-18 19:37:20,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 19:37:44,173.08987,-41.16764,0.000,,,B,401630140.62,1,,173,206,03,51,248,246,224,129
266435,,6229,50,2024-12-18 19:38:10,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 19:37:44,173.08987,-41.16764,0.000,,,B,401630140.62,1,,173,207,00,51,248,245,223,129
266438,,6229,100,2024-12-18 19:38:00,SR,N,ZE,2024-12-18 19:37:09,168.44904,-46.60263,0.011,,,A,401636358.76,0,00,,,,,,,,
266433,,6229,0,2024-12-18 17:58:32,SR,N,ZE,2024-12-18 17:58:31,173.05186,-40.99756,0.000,,,B,401626210.87,0,00,,,,,,,,
266436,,6229,50,2024-12-18 17:58:14,SR,N,ZE,2024-12-18 17:57:48,173.01668,-40.99358,0.000,,,B,401632365.51,0,00,,,,,,,,
266438,,6229,200,2024-12-18 16:59:30,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 17:00:20,168.41092,-46.60142,0.000,,,1,401636362.03,1,,141,170,00,12,248,233,224,01
266438,,6229,200,2024-12-18 17:02:00,CS,N,ZE,2024-12-18 17:00:20,168.41092,-46.60142,0.000,,,1,401636362.03,0,00,,,,,,,,
266442,,6229,300,2024-12-18 16:58:08,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:14,170.17368,-43.74704,0.797,,,0,401664028.32,1,,134,170,00,33,10,252,228,01
266442,,6229,300,2024-12-18 17:01:28,CS,N,ZE,2024-12-18 16:59:14,170.17368,-43.74704,0.797,,,0,401664028.32,0,00,,,,,,,,
266434,,6229,149,2024-12-18 16:59:38,CS,N,ZE,2024-12-18 16:59:12,170.16715,-43.73724,0.680,,,0,401628182.05,0,00,,,,,,,,
266434,,6229,149,2024-12-18 17:00:27,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:12,170.16715,-43.73724,0.680,,,0,401628182.05,1,,146,174,00,44,00,242,230,01
266436,,6229,200,2024-12-18 16:59:57,CS,N,ZE,2024-12-18 16:59:06,173.00806,-40.99128,0.000,,,1,401632361.80,0,00,,,,,,,,
266436,,6229,200,2024-12-18 17:00:47,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:06,173.00806,-40.99128,0.000,,,1,401632361.80,1,,142,175,00,39,00,240,228,01
266433,,6229,100,2024-12-18 16:59:26,CS,N,ZE,2024-12-18 16:58:35,173.04707,-41.00645,0.000,,,A,401626201.57,0,00,,,,,,,,
266435,,6229,199,2024-12-18 17:00:15,CS,N,ZE,2024-12-18 16:58:35,173.04959,-41.16444,0.000,,,1,401630148.83,0,00,,,,,,,,
266434,,6229,200,2024-12-18 11:32:57,MC,N,ZE,2024-12-18 11:31:17,170.11785,-43.74587,0.699,,,2,401628188.41,0,00,,,,,,,,
266433,,6229,0,2024-12-18 11:31:04,MC,N,ZE,2024-12-18 11:31:04,173.01011,-40.99797,0.000,,,B,401626202.55,0,00,,,,,,,,
266438,,6229,200,2024-12-18 11:32:09,MC,N,ZE,2024-12-18 11:30:28,168.4195,-46.60045,0.009,,,0,401636357.62,0,00,,,,,,,,
266442,,6229,49,2024-12-18 11:30:37,MC,N,ZE,2024-12-18 11:30:12,170.16724,-43.73351,0.683,,,B,401664006.31,0,00,,,,,,,,
266436,,6229,149,2024-12-18 10:55:13,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:56:27,173.01676,-40.99022,0.025,,,3,401632360.02,1,,143,190,00,32,252,244,227,129
266436,,6229,149,2024-12-18 10:56:03,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:56:27,173.01676,-40.99022,0.025,,,3,401632360.02,1,,143,190,01,32,250,244,228,129
266436,,6229,149,2024-12-18 10:56:53,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:56:27,173.01676,-40.99022,0.025,,,3,401632360.02,1,,143,190,02,32,251,243,227,129
266436,,6229,149,2024-12-18 10:57:42,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:56:27,173.01676,-40.99022,0.025,,,3,401632360.02,1,,143,190,03,32,252,244,228,129
266442,,6229,0,2024-12-18 10:55:47,NP,N,ZE,2024-12-18 10:55:46,170.08194,-43.75788,1.436,,,B,401664010.13,0,00,,,,,,,,
266438,,6229,150,2024-12-18 10:56:24,NP,N,ZE,2024-12-18 10:55:08,168.41236,-46.60425,0.002,,,1,401636362.54,0,00,,,,,,,,
266435,,6229,99,2024-12-18 10:53:56,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:54:45,173.04538,-41.16481,0.000,,,A,401630140.80,1,,145,191,01,43,252,241,225,129
266435,,6229,99,2024-12-18 10:54:45,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:54:45,173.04538,-41.16481,0.000,,,A,401630140.80,1,,144,191,02,43,254,242,225,129
266435,,6229,99,2024-12-18 10:55:35,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:54:45,173.04538,-41.16481,0.000,,,A,401630140.80,1,,143,191,03,43,252,240,225,129
