Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Comp.,FICT ELEM,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07,SENSOR 08
266444,,6229,199,2024-12-19 11:09:25,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.40571,-46.58933,0.010,,,1,401668187.94,1,,137,191,02,55,02,241,227,129
266444,,6229,199,2024-12-19 11:10:14,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.40571,-46.58933,0.010,,,1,401668187.94,1,,139,191,03,55,00,244,225,129
266444,,6229,199,2024-12-19 11:11:04,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.40571,-46.58933,0.010,,,1,401668187.94,1,,139,191,00,55,03,243,226,129
266444,,6229,199,2024-12-19 11:11:54,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.40571,-46.58933,0.010,,,1,401668187.94,1,,139,191,01,55,03,244,226,129
266443,,6229,0,2024-12-19 11:09:59,MC,N,ZE,2024-12-19 11:09:59,173.04461,-41.07921,0.000,,,B,401666123.63,0,00,,,,,,,,
266450,,6229,201,2024-12-19 11:11:34,MC,N,ZE,2024-12-19 11:09:53,168.46772,-46.60736,0.000,,,3,401619175.80,0,00,,,,,,,,
266446,,6229,199,2024-12-19 11:09:44,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:09:44,168.42865,-46.60299,0.010,,,3,401671954.46,1,,144,189,00,21,02,235,230,01
266446,,6229,199,2024-12-19 11:11:24,MC,N,ZE,2024-12-19 11:09:44,168.42865,-46.60299,0.010,,,3,401671954.46,0,00,,,,,,,,
266445,,6229,149,2024-12-19 10:42:06,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:43:20,172.99705,-41.15053,0.000,,,B,401669838.72,1,,144,188,00,50,253,244,224,01
266445,,6229,149,2024-12-19 10:44:35,NP,N,ZE,2024-12-19 10:43:20,172.99705,-41.15053,0.000,,,B,401669838.72,0,00,,,,,,,,
266448,,6229,199,2024-12-19 10:43:49,NP,N,ZE,2024-12-19 10:42:58,170.1268,-43.73366,1.020,,,0,401676337.70,0,00,,,,,,,,
266448,,6229,199,2024-12-19 10:44:38,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:58,170.1268,-43.73366,1.020,,,0,401676337.70,1,,141,184,00,24,253,242,225,01
266449,,6229,201,2024-12-19 10:41:09,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.41129,-46.55992,0.006,,,0,401678341.84,1,,140,175,00,50,00,244,226,01
266449,,6229,201,2024-12-19 10:44:30,NP,N,ZE,2024-12-19 10:42:49,168.41129,-46.55992,0.006,,,0,401678341.84,0,00,,,,,,,,
266443,,6229,100,2024-12-19 10:43:27,NP,N,ZE,2024-12-19 10:42:37,173.04013,-41.07496,0.000,,,A,401666134.81,0,00,,,,,,,,
266450,,6229,200,2024-12-19 10:44:01,NP,N,ZE,2024-12-19 10:42:20,168.46784,-46.61385,0.000,,,3,401619179.61,0,00,,,,,,,,
266444,,6229,198,2024-12-19 10:40:27,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:41:53,168.3732,-46.58325,0.003,,,3,401668170.06,1,,132,194,03,53,02,238,228,129
266444,,6229,198,2024-12-19 10:41:16,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:41:53,168.3732,-46.58325,0.003,,,3,401668170.06,1,,133,193,00,53,02,244,224,129
266444,,6229,198,2024-12-19 10:42:06,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:41:53,168.3732,-46.58325,0.003,,,3,401668170.06,1,,134,193,01,53,03,247,226,129
266444,,6229,198,2024-12-19 10:43:45,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:41:53,168.3732,-46.58325,0.003,,,3,401668170.06,1,,135,193,03,54,04,246,226,129
266446,,6229,0,2024-12-19 10:40:42,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:40:42,168.44387,-46.57863,0.000,,,B,401671930.17,1,,143,191,01,20,255,236,229,129
266445,,6229,0,2024-12-19 10:12:15,MB,N,ZE,2024-12-19 10:12:14,172.94757,-41.14512,0.046,,,B,401669813.61,0,00,,,,,,,,
266446,,6229,99,2024-12-19 06:55:54,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:43,168.44291,-46.58327,0.000,,,A,401671930.16,1,,154,213,01,06,,,,
266446,,6229,99,2024-12-19 06:56:44,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:43,168.44291,-46.58327,0.000,,,A,401671930.16,1,,154,213,02,06,00,234,230,129
266446,,6229,99,2024-12-19 06:57:33,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:43,168.44291,-46.58327,0.000,,,A,401671930.16,1,,155,213,03,06,254,236,229,129
266443,,6229,99,2024-12-19 06:44:28,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:45:17,172.97014,-41.13304,0.046,,,B,401666171.53,1,,147,212,02,63,253,245,224,129
266443,,6229,99,2024-12-19 06:46:07,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:45:17,172.97014,-41.13304,0.046,,,B,401666171.53,1,,149,212,00,63,254,247,222,129
266448,,6229,99,2024-12-19 06:42:49,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:38,170.15223,-43.73669,0.675,,,A,401676328.26,1,,142,201,00,14,04,244,224,129
266448,,6229,99,2024-12-19 06:43:38,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:38,170.15223,-43.73669,0.675,,,A,401676328.26,1,,142,201,01,14,04,241,226,129
266448,,6229,99,2024-12-19 06:44:28,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:38,170.15223,-43.73669,0.675,,,A,401676328.26,1,,141,201,02,14,01,244,224,129
266446,,6229,197,2024-12-19 06:41:54,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:32,168.443,-46.57714,0.000,,,3,401671931.18,1,,155,215,00,06,01,237,228,129
266446,,6229,197,2024-12-19 06:42:43,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:32,168.443,-46.57714,0.000,,,3,401671931.18,1,,155,214,01,06,02,233,230,129
266446,,6229,197,2024-12-19 06:43:32,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:32,168.443,-46.57714,0.000,,,3,401671931.18,1,,155,215,02,06,01,234,230,129
266446,,6229,197,2024-12-19 06:44:22,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:32,168.443,-46.57714,0.000,,,3,401671931.18,1,,156,214,03,06,01,233,231,129
266446,,6229,197,2024-12-19 06:45:11,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:32,168.443,-46.57714,0.000,,,3,401671931.18,1,,156,214,00,06,02,233,230,129
266449,,6229,149,2024-12-19 06:44:44,CS,N,ZE,2024-12-19 06:43:29,168.46574,-46.5718,0.000,,,3,401678372.74,0,00,,,,,,,,
266444,,6229,148,2024-12-19 06:41:32,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:46,168.3755,-46.63156,0.000,,,0,401668210.05,1,,160,203,01,45,252,236,227,129
266444,,6229,148,2024-12-19 06:42:21,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:46,168.3755,-46.63156,0.000,,,0,401668210.05,1,,156,214,02,45,254,236,230,129
266444,,6229,148,2024-12-19 06:43:11,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:46,168.3755,-46.63156,0.000,,,0,401668210.05,1,,154,217,03,45,01,232,232,129
266444,,6229,148,2024-12-19 06:44:00,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:46,168.3755,-46.63156,0.000,,,0,401668210.05,1,,154,215,00,45,11,230,230,129
266450,,6229,150,2024-12-19 06:44:00,CS,N,ZE,2024-12-19 06:42:45,168.46217,-46.57876,0.000,,,3,401619172.00,0,00,,,,,,,,
266449,,6229,50,2024-12-19 05:18:11,SR,N,ZE,2024-12-19 05:17:46,168.43957,-46.58186,0.000,,,B,401678365.14,0,00,,,,,,,,
266446,,6229,148,2024-12-19 05:16:08,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:22,168.43325,-46.58153,0.003,,,2,401671928.61,1,,163,217,00,05,00,233,231,129
266446,,6229,148,2024-12-19 05:16:58,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:22,168.43325,-46.58153,0.003,,,2,401671928.61,1,,162,217,01,05,01,233,230,129
266446,,6229,148,2024-12-19 05:17:47,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:22,168.43325,-46.58153,0.003,,,2,401671928.61,1,,164,217,02,05,02,236,230,129
266446,,6229,148,2024-12-19 05:18:36,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:22,168.43325,-46.58153,0.003,,,2,401671928.61,1,,163,217,03,05,02,234,229,129
266450,,6229,0,2024-12-19 05:17:21,SR,N,ZE,2024-12-19 05:17:21,168.44763,-46.57639,0.000,,,B,401619176.20,0,00,,,,,,,,
266452,,6229,0,2024-12-19 05:16:40,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:16:40,168.47646,-46.52371,0.017,,,B,401623167.73,1,,149,162,00,11,00,09,222,01
266451,,6229,101,2024-12-19 05:17:20,SR,N,ZE,2024-12-19 05:16:29,172.59554,-43.81652,0.011,,,A,401621279.80,0,00,,,,,,,,
266445,,6229,50,2024-12-19 05:14:12,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:14:37,172.92158,-41.10531,0.313,,,B,401669824.10,1,,150,217,03,19,05,243,226,129
266445,,6229,50,2024-12-19 05:15:02,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:14:37,172.92158,-41.10531,0.313,,,B,401669824.10,1,,152,216,00,19,04,230,222,129
266451,,6229,50,2024-12-19 05:07:19,CS,N,ZE,2024-12-19 05:06:53,172.66566,-43.77519,0.075,,,B,401621326.89,0,00,,,,,,,,
266452,,6229,50,2024-12-19 00:49:42,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:50:06,168.43471,-46.54991,0.018,,,B,401623173.20,1,,165,168,00,01,01,247,223,01
266452,,6229,50,2024-12-19 00:50:32,O3,N,ZE,2024-12-19 00:50:06,168.43471,-46.54991,0.018,,,B,401623173.20,0,00,,,,,,,,
266449,,6229,0,2024-12-19 00:48:20,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 00:48:20,168.40936,-46.59621,0.010,,,B,401678367.27,1,,151,175,00,38,01,253,227,01
266447,,6229,100,2024-12-18 23:13:15,O3,N,ZE,2024-12-18 23:12:24,172.43037,-43.78913,0.000,,,A,401674169.46,0,00,,,,,,,,
266448,,6229,0,2024-12-18 23:10:14,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 23:10:13,170.17234,-43.7241,0.699,,,B,401676336.46,1,,177,217,03,55,05,252,222,129
266451,,6229,0,2024-12-18 23:09:55,O3,N,ZE,2024-12-18 23:09:54,172.69439,-43.81235,0.016,,,B,401621321.78,0,00,,,,,,,,
266449,,6229,0,2024-12-18 22:21:35,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 22:21:35,168.41646,-46.59234,0.010,,,B,401678364.40,1,,149,170,00,35,09,255,225,01
266444,,6229,0,2024-12-18 22:21:23,NP,N,ZE,2024-12-18 22:21:23,168.42711,-46.56745,0.000,,,B,401668180.25,0,00,,,,,,,,
266446,,6229,0,2024-12-18 22:21:08,NP,N,ZE,2024-12-18 22:21:08,168.44191,-46.57773,0.000,,,B,401671944.65,0,00,,,,,,,,
266448,,6229,50,2024-12-18 22:21:25,NP,N,ZE,2024-12-18 22:21:00,170.13056,-43.72779,1.044,,,B,401676309.84,0,00,,,,,,,,
266445,,6229,0,2024-12-18 22:19:55,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 22:19:55,173.1427,-41.14267,0.000,,,B,401669879.75,1,,182,200,01,06,01,238,226,129
266444,,6229,149,2024-12-18 21:16:38,MC,N,ZE,2024-12-18 21:14:33,168.394,-46.5723,0.000,,,1,401668179.98,0,00,,,,,,,,
266448,,6229,149,2024-12-18 21:16:37,MC,N,ZE,2024-12-18 21:14:32,170.11534,-43.73555,0.718,,,1,401676321.60,0,00,,,,,,,,
266446,,6229,200,2024-12-18 21:15:22,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:14:31,168.44545,-46.578,0.000,,,3,401671943.81,1,,159,175,00,61,00,235,229,01
266446,,6229,200,2024-12-18 21:17:52,MC,N,ZE,2024-12-18 21:14:31,168.44545,-46.578,0.000,,,3,401671943.81,0,00,,,,,,,,
266445,,6229,149,2024-12-18 21:12:14,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:37,173.14154,-41.13029,0.000,,,A,401669866.12,1,,183,206,03,04,01,239,226,129
266445,,6229,149,2024-12-18 21:13:54,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:37,173.14154,-41.13029,0.000,,,A,401669866.12,1,,177,210,01,04,01,238,226,129
266445,,6229,149,2024-12-18 21:14:43,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:37,173.14154,-41.13029,0.000,,,A,401669866.12,1,,174,213,02,04,04,247,223,129
266443,,6229,99,2024-12-18 21:12:31,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.08371,-41.10237,0.000,,,B,401666182.98,1,,181,210,01,53,251,239,227,129
266443,,6229,99,2024-12-18 21:14:10,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 21:13:20,173.08371,-41.10237,0.000,,,B,401666182.98,1,,176,212,03,53,252,250,223,129
266446,,6229,0,2024-12-18 20:41:13,NP,N,ZE,2024-12-18 20:41:12,168.46438,-46.5739,0.000,,,B,401671950.24,0,00,,,,,,,,
266448,,6229,200,2024-12-18 19:39:15,SR,N,ZE,2024-12-18 19:37:22,170.13876,-43.73525,0.680,,,1,401676332.82,0,00,,,,,,,,
266444,,6229,150,2024-12-18 19:38:28,SR,N,ZE,2024-12-18 19:37:12,168.391,-46.59084,0.009,,,3,401668192.01,0,00,,,,,,,,
266446,,6229,200,2024-12-18 19:35:23,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 19:37:02,168.45552,-46.58036,0.000,,,3,401671953.37,1,,155,171,00,60,254,239,227,01
266446,,6229,200,2024-12-18 19:38:43,SR,N,ZE,2024-12-18 19:37:02,168.45552,-46.58036,0.000,,,3,401671953.37,0,00,,,,,,,,
266443,,6229,0,2024-12-18 17:59:09,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 17:59:08,173.02851,-41.07611,0.000,,,B,401666159.50,1,,145,175,00,49,253,242,227,01
266446,,6229,250,2024-12-18 17:01:59,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 17:00:39,168.44714,-46.57979,0.000,,,3,401671955.46,1,,145,174,00,58,254,238,227,01
266446,,6229,250,2024-12-18 17:02:49,CS,N,ZE,2024-12-18 17:00:39,168.44714,-46.57979,0.000,,,3,401671955.46,0,00,,,,,,,,
266444,,6229,150,2024-12-18 16:59:21,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 17:00:36,168.40418,-46.59822,0.002,,,1,401668178.85,1,,145,171,00,12,04,237,223,01
266444,,6229,150,2024-12-18 17:01:51,CS,N,ZE,2024-12-18 17:00:36,168.40418,-46.59822,0.002,,,1,401668178.85,0,00,,,,,,,,
266448,,6229,250,2024-12-18 16:58:33,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 17:00:29,170.07621,-43.71994,1.193,,,A,401676335.31,1,,140,174,00,44,00,235,227,01
266448,,6229,250,2024-12-18 17:02:43,CS,N,ZE,2024-12-18 17:00:29,170.07621,-43.71994,1.193,,,A,401676335.31,0,00,,,,,,,,
266443,,6229,150,2024-12-18 16:59:14,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:59:39,173.02562,-41.07658,0.000,,,2,401666159.30,1,,140,175,00,47,255,246,226,01
266443,,6229,150,2024-12-18 17:00:54,CS,N,ZE,2024-12-18 16:59:39,173.02562,-41.07658,0.000,,,2,401666159.30,0,00,,,,,,,,
266445,,6229,150,2024-12-18 16:57:59,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 16:58:24,172.93316,-41.09362,0.265,,,0,401669855.98,1,,133,177,00,51,02,239,228,01
266445,,6229,150,2024-12-18 16:59:39,CS,N,ZE,2024-12-18 16:58:24,172.93316,-41.09362,0.265,,,0,401669855.98,0,00,,,,,,,,
266444,,6229,149,2024-12-18 11:32:38,MC,N,ZE,2024-12-18 11:31:15,168.40397,-46.5645,0.000,,,A,401668173.36,0,00,,,,,,,,
266446,,6229,149,2024-12-18 11:29:12,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 11:30:34,168.4438,-46.58711,0.003,,,A,401671966.97,1,,138,185,00,48,03,242,226,01
266446,,6229,149,2024-12-18 11:31:41,MC,N,ZE,2024-12-18 11:30:34,168.4438,-46.58711,0.003,,,A,401671966.97,0,00,,,,,,,,
266445,,6229,99,2024-12-18 10:55:09,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:55:58,173.0446,-41.12534,0.000,,,A,401669838.91,1,,139,192,03,44,01,242,225,129
266445,,6229,99,2024-12-18 10:55:59,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:55:58,173.0446,-41.12534,0.000,,,A,401669838.91,1,,140,193,00,44,02,242,225,129
266445,,6229,99,2024-12-18 10:56:48,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:55:58,173.0446,-41.12534,0.000,,,A,401669838.91,1,,140,192,01,44,00,242,226,129
266448,,6229,199,2024-12-18 10:57:16,NP,N,ZE,2024-12-18 10:55:19,170.23378,-43.71333,1.619,,,A,401676334.34,0,00,,,,,,,,
266444,,6229,149,2024-12-18 10:53:38,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:54:52,168.35815,-46.58862,0.005,,,1,401668185.97,1,,140,186,00,56,254,243,226,01
266444,,6229,149,2024-12-18 10:56:07,NP,N,ZE,2024-12-18 10:54:52,168.35815,-46.58862,0.005,,,1,401668185.97,0,00,,,,,,,,
266443,,6229,0,2024-12-18 10:54:45,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 10:54:44,173.00044,-41.11719,0.022,,,B,401666140.07,1,,141,191,01,34,250,246,226,129
266446,,6229,149,2024-12-18 10:55:08,NP,N,ZE,2024-12-18 10:53:45,168.40863,-46.61046,0.000,,,A,401671957.45,0,00,,,,,,,,
266444,,6229,0,2024-12-18 10:32:05,MB,N,ZE,2024-12-18 10:32:04,168.38976,-46.57031,0.000,,,B,401668167.00,0,00,,,,,,,,
266443,,6229,50,2024-12-18 09:52:39,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:53:04,173.0022,-41.11686,0.021,,,B,401666140.47,1,,137,196,02,34,01,242,229,129
266443,,6229,50,2024-12-18 09:53:29,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:53:04,173.0022,-41.11686,0.021,,,B,401666140.47,1,,138,196,03,34,252,246,224,129
266445,,6229,50,2024-12-18 09:51:28,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:52,173.04533,-41.13582,0.000,,,B,401669847.84,1,,139,198,02,41,254,245,223,129
266445,,6229,50,2024-12-18 09:52:18,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:52,173.04533,-41.13582,0.000,,,B,401669847.84,1,,138,198,03,41,02,243,225,129
266449,,6229,351,2024-12-18 09:50:50,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:51:27,168.43379,-46.57041,0.000,,,1,401678362.49,1,,141,162,00,31,255,244,225,01
266449,,6229,351,2024-12-18 09:54:10,MC,N,ZE,2024-12-18 09:51:27,168.43379,-46.57041,0.000,,,1,401678362.49,0,00,,,,,,,,
266451,,6229,300,2024-12-18 09:53:14,MC,N,ZE,2024-12-18 09:50:43,172.63707,-43.80319,0.004,,,B,401621322.63,0,00,,,,,,,,
266446,,6229,0,2024-12-18 09:50:24,MC,N,ZE,2024-12-18 09:50:23,168.43923,-46.5834,0.000,,,B,401671940.79,0,00,,,,,,,,
266444,,6229,50,2024-12-18 09:50:39,MC,N,ZE,2024-12-18 09:50:13,168.38845,-46.56048,0.014,,,B,401668171.63,0,00,,,,,,,,
266448,,6229,0,2024-12-18 09:50:11,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 09:50:11,170.13825,-43.70711,1.325,,,B,401676313.91,1,,140,194,00,25,04,245,224,129
266446,,6229,0,2024-12-18 07:23:47,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 07:23:46,168.438,-46.57647,0.000,,,B,401671943.55,1,,144,139,02,63,72,229,218,129
266450,,6229,101,2024-12-18 07:21:36,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 07:22:26,168.41561,-46.62454,0.000,,,A,401619177.95,1,,207,28,03,04,51,07,38,154
266450,,6229,101,2024-12-18 07:23:17,CS,N,ZE,2024-12-18 07:22:26,168.41561,-46.62454,0.000,,,A,401619177.95,0,00,,,,,,,,
266449,,6229,200,2024-12-18 05:50:23,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 05:49:32,168.44249,-46.57605,0.000,,,2,401678364.95,1,,145,172,00,21,253,239,228,01
266449,,6229,200,2024-12-18 05:51:13,SR,N,ZE,2024-12-18 05:49:32,168.44249,-46.57605,0.000,,,2,401678364.95,0,00,,,,,,,,
266444,,6229,149,2024-12-18 05:47:54,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 05:49:08,168.38515,-46.57965,0.001,,,1,401668163.04,1,,147,209,02,40,00,241,227,129
266444,,6229,149,2024-12-18 05:48:44,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-18 05:49:08,168.38515,-46.57965,0.001,,,1,401668163.04,1,,146,209,03,40,255,241,227,129
