Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Comp.,FICT ELEM,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07,SENSOR 08
266413,,6229,300,2024-12-19 16:18:00,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 16:20:12,168.70851,-46.55652,0.005,,,0,401623106.44,1,,140,178,00,09,248,240,227,01
266413,,6229,300,2024-12-19 16:23:00,CS,N,ZE,2024-12-19 16:20:12,168.70851,-46.55652,0.005,,,0,401623106.44,0,00,,,,,,,,
266417,,6229,501,2024-12-19 16:19:26,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 16:19:25,168.41334,-46.59087,0.011,,,1,401630764.50,1,,135,168,00,24,00,241,227,01
266417,,6229,501,2024-12-19 16:23:36,CS,N,ZE,2024-12-19 16:19:25,168.41334,-46.59087,0.011,,,1,401630764.50,0,00,,,,,,,,
266413,,6229,51,2024-12-19 16:03:51,O3,N,ZE,2024-12-19 16:04:16,168.67758,-46.10628,0.469,,,B,401623041.01,0,00,,,,,,,,
266413,,6229,51,2024-12-19 16:04:42,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 16:04:16,168.67758,-46.10628,0.469,,,B,401623041.01,1,,129,178,00,08,13,10,245,01
266414,,6229,0,2024-12-19 14:30:42,O3,N,ZE,2024-12-19 14:30:42,170.12066,-43.74269,0.703,,,B,401625284.69,0,00,,,,,,,,
266418,,6229,100,2024-12-19 14:31:13,O3,N,ZE,2024-12-19 14:30:23,170.14734,-43.71453,0.757,,,B,401633089.46,0,00,,,,,,,,
266421,,6229,50,2024-12-19 14:30:30,O3,N,ZE,2024-12-19 14:30:04,173.00866,-40.9812,0.361,,,B,401661194.10,0,00,,,,,,,,
266417,,6229,300,2024-12-19 14:31:52,O3,N,ZE,2024-12-19 14:29:05,168.43573,-46.6116,0.000,,,3,401630773.30,0,00,,,,,,,,
266413,,6229,100,2024-12-19 14:29:53,O3,N,ZE,2024-12-19 14:29:02,168.76994,-46.54593,0.004,,,A,401623092.77,0,00,,,,,,,,
266422,,6229,50,2024-12-19 14:27:41,O3,N,ZE,2024-12-19 14:28:05,168.37882,-46.58123,0.004,,,B,401663033.50,0,00,,,,,,,,
266422,,6229,50,2024-12-19 14:28:31,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 14:28:05,168.37882,-46.58123,0.004,,,B,401663033.50,1,,136,184,00,13,254,243,225,01
266414,,6229,349,2024-12-19 12:54:47,O3,N,ZE,2024-12-19 12:52:42,170.1255,-43.74044,0.715,,,2,401625285.35,0,00,,,,,,,,
266414,,6229,349,2024-12-19 12:55:37,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:52:42,170.1255,-43.74044,0.715,,,2,401625285.35,1,,147,174,00,57,250,244,227,01
266418,,6229,149,2024-12-19 12:53:07,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:52:41,170.1422,-43.72491,0.691,,,3,401633088.08,1,,142,182,00,40,03,252,223,01
266418,,6229,149,2024-12-19 12:53:56,O3,N,ZE,2024-12-19 12:52:41,170.1422,-43.72491,0.691,,,3,401633088.08,0,00,,,,,,,,
266421,,6229,150,2024-12-19 12:53:37,O3,N,ZE,2024-12-19 12:52:13,173.009,-40.99074,0.016,,,A,401661194.53,0,00,,,,,,,,
266413,,6229,399,2024-12-19 12:51:50,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:51:50,168.76797,-46.57327,0.000,,,2,401623101.15,1,,140,186,00,51,254,250,224,01
266413,,6229,399,2024-12-19 12:55:10,O3,N,ZE,2024-12-19 12:51:50,168.76797,-46.57327,0.000,,,2,401623101.15,0,00,,,,,,,,
266422,,6229,349,2024-12-19 12:48:55,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:51:49,168.37555,-46.58113,0.004,,,2,401663034.90,1,,133,187,00,07,02,246,225,01
266422,,6229,349,2024-12-19 12:54:44,O3,N,ZE,2024-12-19 12:51:49,168.37555,-46.58113,0.004,,,2,401663034.90,0,00,,,,,,,,
266417,,6229,199,2024-12-19 12:51:54,O3,N,ZE,2024-12-19 12:50:14,168.41234,-46.61057,0.000,,,3,401630771.86,0,00,,,,,,,,
266422,,6229,0,2024-12-19 12:48:55,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 12:48:55,168.38597,-46.57833,0.000,,,B,401663038.37,1,,133,187,00,49,178,102,225,01
266417,,6229,0,2024-12-19 12:48:35,MC,N,ZE,2024-12-19 12:48:34,168.42022,-46.60706,0.000,,,B,401630768.03,0,00,,,,,,,,
266417,,6229,0,2024-12-19 12:21:56,NP,N,ZE,2024-12-19 12:21:56,168.41549,-46.60918,0.000,,,B,401630771.75,0,00,,,,,,,,
266413,,6229,200,2024-12-19 12:23:37,NP,N,ZE,2024-12-19 12:20:17,168.75862,-46.59339,0.000,,,B,401623115.81,0,00,,,,,,,,
266413,,6229,398,2024-12-19 11:07:17,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,132,191,02,47,251,247,225,129
266413,,6229,398,2024-12-19 11:08:07,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,134,191,03,47,251,09,230,129
266413,,6229,398,2024-12-19 11:08:56,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,132,191,00,47,03,246,225,129
266413,,6229,398,2024-12-19 11:09:46,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,130,191,01,47,00,244,226,129
266413,,6229,398,2024-12-19 11:10:36,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,130,191,02,47,251,248,225,129
266413,,6229,398,2024-12-19 11:11:26,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,129,191,03,47,02,249,225,129
266413,,6229,398,2024-12-19 11:12:15,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,129,191,00,47,01,249,224,129
266413,,6229,398,2024-12-19 11:13:05,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,130,191,01,47,251,248,225,129
266413,,6229,398,2024-12-19 11:13:55,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:11:00,168.8065,-46.56022,0.028,,,2,401623112.31,1,,131,190,02,47,00,246,225,129
266421,,6229,300,2024-12-19 11:12:39,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:59,173.0127,-40.99276,0.000,,,3,401661202.35,1,,150,174,00,16,253,247,225,01
266421,,6229,300,2024-12-19 11:13:29,MC,N,ZE,2024-12-19 11:10:59,173.0127,-40.99276,0.000,,,3,401661202.35,0,00,,,,,,,,
266417,,6229,350,2024-12-19 11:12:52,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:47,168.42713,-46.60227,0.010,,,3,401630770.11,1,,137,179,00,07,252,241,228,01
266417,,6229,350,2024-12-19 11:13:42,MC,N,ZE,2024-12-19 11:10:47,168.42713,-46.60227,0.010,,,3,401630770.11,0,00,,,,,,,,
266414,,6229,350,2024-12-19 11:08:58,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:37,170.14775,-43.7376,0.674,,,3,401625285.28,1,,146,177,00,57,252,241,227,01
266414,,6229,350,2024-12-19 11:13:08,MC,N,ZE,2024-12-19 11:10:37,170.14775,-43.7376,0.674,,,3,401625285.28,0,00,,,,,,,,
266418,,6229,249,2024-12-19 11:12:34,MC,N,ZE,2024-12-19 11:10:29,170.14901,-43.7288,0.683,,,3,401633090.81,0,00,,,,,,,,
266422,,6229,348,2024-12-19 11:06:56,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,135,193,01,61,253,254,220,129
266422,,6229,348,2024-12-19 11:07:46,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,135,193,02,61,254,38,225,129
266422,,6229,348,2024-12-19 11:08:35,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,134,193,03,61,243,248,230,129
266422,,6229,348,2024-12-19 11:09:25,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,135,193,00,61,253,247,224,129
266422,,6229,348,2024-12-19 11:10:15,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,134,193,01,61,252,245,226,129
266422,,6229,348,2024-12-19 11:11:05,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,134,193,02,61,255,247,225,129
266422,,6229,348,2024-12-19 11:11:54,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,133,193,03,61,254,249,224,129
266422,,6229,348,2024-12-19 11:12:44,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 11:10:14,168.38866,-46.58045,0.003,,,2,401663036.02,1,,134,193,00,61,02,252,217,129
266418,,6229,249,2024-12-19 10:45:09,NP,N,ZE,2024-12-19 10:43:04,170.11658,-43.73277,0.800,,,1,401633089.67,0,00,,,,,,,,
266413,,6229,348,2024-12-19 10:39:06,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,136,194,00,47,02,245,226,129
266413,,6229,348,2024-12-19 10:39:56,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,134,194,01,47,247,248,224,129
266413,,6229,348,2024-12-19 10:40:45,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,134,194,02,47,253,248,224,129
266413,,6229,348,2024-12-19 10:41:35,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,136,194,03,47,01,244,223,129
266413,,6229,348,2024-12-19 10:42:25,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,137,193,00,47,03,244,225,129
266413,,6229,348,2024-12-19 10:43:14,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,135,194,01,47,251,247,227,129
266413,,6229,348,2024-12-19 10:44:04,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,133,193,02,47,01,244,225,129
266413,,6229,348,2024-12-19 10:44:54,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:49,168.76053,-46.57545,0.000,,,1,401623108.60,1,,133,193,03,47,251,248,224,129
266414,,6229,399,2024-12-19 10:42:19,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:43,170.1175,-43.74251,0.704,,,3,401625286.89,1,,147,178,00,57,247,241,225,01
266414,,6229,399,2024-12-19 10:44:48,NP,N,ZE,2024-12-19 10:42:43,170.1175,-43.74251,0.704,,,3,401625286.89,0,00,,,,,,,,
266421,,6229,250,2024-12-19 10:44:19,NP,N,ZE,2024-12-19 10:42:38,173.02411,-40.99064,0.002,,,2,401661202.94,0,00,,,,,,,,
266417,,6229,350,2024-12-19 10:39:36,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:31,168.38217,-46.59127,0.008,,,0,401630774.67,1,,134,180,00,03,255,248,225,01
266417,,6229,350,2024-12-19 10:44:36,NP,N,ZE,2024-12-19 10:42:31,168.38217,-46.59127,0.008,,,0,401630774.67,0,00,,,,,,,,
266422,,6229,298,2024-12-19 10:38:47,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,133,195,03,61,244,02,231,129
266422,,6229,298,2024-12-19 10:39:36,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,132,195,00,61,02,247,247,129
266422,,6229,298,2024-12-19 10:40:26,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,129,195,01,61,253,240,227,129
266422,,6229,298,2024-12-19 10:41:16,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,129,195,02,61,247,09,246,129
266422,,6229,298,2024-12-19 10:42:06,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,130,195,03,61,255,243,225,129
266422,,6229,298,2024-12-19 10:42:55,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,131,195,00,61,255,247,227,129
266422,,6229,298,2024-12-19 10:43:45,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:42:05,168.42596,-46.60758,0.000,,,3,401663037.01,1,,132,195,01,61,255,247,218,129
266421,,6229,0,2024-12-19 10:12:39,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:12:38,173.01741,-40.97966,0.223,,,B,401661189.40,1,,150,177,00,16,255,248,225,01
266417,,6229,150,2024-12-19 10:11:20,MB,N,ZE,2024-12-19 10:12:10,168.43894,-46.58292,0.000,,,A,401630757.35,0,00,,,,,,,,
266417,,6229,150,2024-12-19 10:13:00,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:12:10,168.43894,-46.58292,0.000,,,A,401630757.35,1,,137,181,00,00,00,241,228,01
266413,,6229,100,2024-12-19 10:10:06,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:11:45,168.77813,-46.56973,0.000,,,B,401623097.11,1,,137,196,01,46,251,246,226,129
266413,,6229,100,2024-12-19 10:11:46,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:11:45,168.77813,-46.56973,0.000,,,B,401623097.11,1,,139,196,03,46,251,242,227,129
266422,,6229,447,2024-12-19 10:04:02,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:11:28,168.38414,-46.58005,0.000,,,B,401663050.22,1,,125,198,01,58,22,11,203,129
266422,,6229,447,2024-12-19 10:11:29,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 10:11:28,168.38414,-46.58005,0.000,,,B,401663050.22,1,,127,197,02,58,250,242,225,129
266422,,6229,0,2024-12-19 09:32:39,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:32:38,168.3671,-46.5631,0.002,,,B,401663029.75,1,,125,201,03,54,253,250,224,129
266413,,6229,248,2024-12-19 09:27:55,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:19,168.76588,-46.57184,0.000,,,1,401623098.29,1,,137,201,02,42,02,241,227,129
266413,,6229,248,2024-12-19 09:28:45,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:19,168.76588,-46.57184,0.000,,,1,401623098.29,1,,136,201,03,42,00,239,228,129
266413,,6229,248,2024-12-19 09:30:24,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:19,168.76588,-46.57184,0.000,,,1,401623098.29,1,,136,201,01,42,02,244,225,129
266413,,6229,248,2024-12-19 09:31:13,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:19,168.76588,-46.57184,0.000,,,1,401623098.29,1,,134,201,02,42,05,240,230,129
266413,,6229,248,2024-12-19 09:32:03,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 09:28:19,168.76588,-46.57184,0.000,,,1,401623098.29,1,,135,201,03,42,03,242,226,129
266422,,6229,149,2024-12-19 06:55:50,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:57:12,168.38815,-46.58874,0.012,,,A,401663006.35,1,,150,214,01,46,255,243,225,129
266422,,6229,149,2024-12-19 06:57:29,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:57:12,168.38815,-46.58874,0.012,,,A,401663006.35,1,,149,214,03,46,255,244,225,129
266422,,6229,149,2024-12-19 06:58:19,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:57:12,168.38815,-46.58874,0.012,,,A,401663006.35,1,,148,214,00,46,255,244,225,129
266421,,6229,0,2024-12-19 06:57:03,SR,N,ZE,2024-12-19 06:57:03,173.02246,-41.00184,0.000,,,B,401661188.26,0,00,,,,,,,,
266413,,6229,248,2024-12-19 06:54:31,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:34,168.76185,-46.56424,0.000,,,2,401623055.63,1,,161,217,00,39,254,234,232,129
266413,,6229,248,2024-12-19 06:55:21,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:34,168.76185,-46.56424,0.000,,,2,401623055.63,1,,158,217,01,39,252,231,211,129
266413,,6229,248,2024-12-19 06:56:10,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:34,168.76185,-46.56424,0.000,,,2,401623055.63,1,,157,216,02,39,254,233,232,129
266413,,6229,248,2024-12-19 06:57:00,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:34,168.76185,-46.56424,0.000,,,2,401623055.63,1,,157,217,03,39,255,237,228,129
266413,,6229,248,2024-12-19 06:57:49,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:34,168.76185,-46.56424,0.000,,,2,401623055.63,1,,156,217,00,39,255,237,229,129
266413,,6229,248,2024-12-19 06:58:39,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:56:34,168.76185,-46.56424,0.000,,,2,401623055.63,1,,156,217,01,39,255,237,229,129
266417,,6229,199,2024-12-19 06:57:52,SR,N,ZE,2024-12-19 06:55:59,168.44344,-46.57953,0.000,,,2,401630724.10,0,00,,,,,,,,
266414,,6229,199,2024-12-19 06:55:57,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:55:57,170.13444,-43.727,0.898,,,A,401625282.09,1,,139,186,00,45,03,247,227,01
266414,,6229,199,2024-12-19 06:57:37,SR,N,ZE,2024-12-19 06:55:57,170.13444,-43.727,0.898,,,A,401625282.09,0,00,,,,,,,,
266418,,6229,298,2024-12-19 06:54:00,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:55:55,170.15897,-43.77211,0.827,,,A,401633085.09,1,,142,204,03,31,02,237,227,129
266418,,6229,298,2024-12-19 06:54:50,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:55:55,170.15897,-43.77211,0.827,,,A,401633085.09,1,,139,204,00,31,240,21,220,129
266418,,6229,298,2024-12-19 06:58:58,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:55:55,170.15897,-43.77211,0.827,,,A,401633085.09,1,,139,203,01,31,02,236,228,129
266418,,6229,248,2024-12-19 06:42:26,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:29,170.14122,-43.76761,0.651,,,2,401633079.88,1,,142,205,01,30,03,236,229,129
266418,,6229,248,2024-12-19 06:43:15,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:29,170.14122,-43.76761,0.651,,,2,401633079.88,1,,140,205,02,30,02,237,228,129
266418,,6229,248,2024-12-19 06:44:05,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:29,170.14122,-43.76761,0.651,,,2,401633079.88,1,,141,205,03,30,14,253,219,129
266418,,6229,248,2024-12-19 06:44:55,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:29,170.14122,-43.76761,0.651,,,2,401633079.88,1,,141,205,00,31,246,224,216,129
266418,,6229,248,2024-12-19 06:45:44,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:29,170.14122,-43.76761,0.651,,,2,401633079.88,1,,142,205,01,31,01,234,229,129
266418,,6229,248,2024-12-19 06:46:34,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:44:29,170.14122,-43.76761,0.651,,,2,401633079.88,1,,143,205,02,31,03,246,224,129
266421,,6229,399,2024-12-19 06:47:54,CS,N,ZE,2024-12-19 06:43:58,173.02352,-41.00442,0.000,,,1,401661198.31,0,00,,,,,,,,
266414,,6229,249,2024-12-19 06:42:39,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:54,170.15255,-43.73523,0.677,,,2,401625279.46,1,,141,187,00,43,252,238,228,01
266414,,6229,249,2024-12-19 06:45:59,CS,N,ZE,2024-12-19 06:43:54,170.15255,-43.73523,0.677,,,2,401625279.46,0,00,,,,,,,,
266413,,6229,397,2024-12-19 06:40:28,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,163,218,03,39,255,242,226,129
266413,,6229,397,2024-12-19 06:41:17,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,163,219,00,39,255,241,226,129
266413,,6229,397,2024-12-19 06:42:07,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,163,220,01,39,254,240,226,129
266413,,6229,397,2024-12-19 06:42:56,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,169,208,02,39,254,239,226,129
266413,,6229,397,2024-12-19 06:43:46,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,172,205,03,39,254,240,226,129
266413,,6229,397,2024-12-19 06:44:36,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,173,201,00,39,254,239,227,129
266413,,6229,397,2024-12-19 06:45:25,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,168,211,01,39,254,239,227,129
266413,,6229,397,2024-12-19 06:46:15,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,166,211,02,39,255,238,225,129
266413,,6229,397,2024-12-19 06:47:05,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:46,168.80172,-46.53772,0.039,,,1,401623049.24,1,,164,213,03,39,255,240,226,129
266422,,6229,198,2024-12-19 06:41:49,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:27,168.39398,-46.58491,0.009,,,3,401663006.69,1,,151,215,00,46,255,244,225,129
266422,,6229,198,2024-12-19 06:42:38,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:27,168.39398,-46.58491,0.009,,,3,401663006.69,1,,152,216,01,46,02,242,225,129
266422,,6229,198,2024-12-19 06:43:28,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:27,168.39398,-46.58491,0.009,,,3,401663006.69,1,,152,215,02,46,255,242,228,129
266422,,6229,198,2024-12-19 06:44:17,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:27,168.39398,-46.58491,0.009,,,3,401663006.69,1,,152,215,03,46,00,242,226,129
266422,,6229,198,2024-12-19 06:45:07,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:43:27,168.39398,-46.58491,0.009,,,3,401663006.69,1,,150,215,00,46,00,241,224,129
266417,,6229,398,2024-12-19 06:40:27,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 06:42:56,168.43263,-46.57977,0.002,,,2,401630724.89,1,,151,192,00,56,255,234,231,01
266417,,6229,398,2024-12-19 06:46:15,CS,N,ZE,2024-12-19 06:42:56,168.43263,-46.57977,0.002,,,2,401630724.89,0,00,,,,,,,,
266417,,6229,249,2024-12-19 05:19:58,SR,N,ZE,2024-12-19 05:17:53,168.4392,-46.56798,0.000,,,1,401630730.02,0,00,,,,,,,,
266422,,6229,149,2024-12-19 05:15:55,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:09,168.38463,-46.57507,0.000,,,2,401663009.26,1,,165,217,00,46,254,245,224,129
266422,,6229,149,2024-12-19 05:16:44,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:09,168.38463,-46.57507,0.000,,,2,401663009.26,1,,163,218,01,46,00,249,226,129
266422,,6229,149,2024-12-19 05:17:34,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:09,168.38463,-46.57507,0.000,,,2,401663009.26,1,,163,218,02,46,254,242,226,129
266422,,6229,149,2024-12-19 05:18:24,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-19 05:17:09,168.38463,-46.57507,0.000,,,2,401663009.26,1,,163,218,03,46,06,242,223,129
